Currency Code|Conversion Rate|Base Currency|Conversion Date|Load Timestamp
INR|75.5347806823|USD|2020-06-08|2020-06-09 01:00:04.286242
BRL|4.935932654|USD|2020-06-08|2020-06-09 01:00:04.286250
RUB|68.2820558263|USD|2020-06-08|2020-06-09 01:00:04.286258
HRK|6.7035888347|USD|2020-06-08|2020-06-09 01:00:04.286264
JPY|109.3575542756|USD|2020-06-08|2020-06-09 01:00:04.286271
THB|31.4346477625|USD|2020-06-08|2020-06-09 01:00:04.286278
CHF|0.9624280018|USD|2020-06-08|2020-06-09 01:00:04.286285
EUR|0.8861320337|USD|2020-06-08|2020-06-09 01:00:04.286293
MYR|4.267523261|USD|2020-06-08|2020-06-09 01:00:04.286301
BGN|1.7330970315|USD|2020-06-08|2020-06-09 01:00:04.286308
TRY|6.7854674346|USD|2020-06-08|2020-06-09 01:00:04.286316
CNY|7.074523704|USD|2020-06-08|2020-06-09 01:00:04.286324
NOK|9.2692069118|USD|2020-06-08|2020-06-09 01:00:04.286332
NZD|1.5322108994|USD|2020-06-08|2020-06-09 01:00:04.286339
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 01:00:04.286346
USD|1.0|USD|2020-06-08|2020-06-09 01:00:04.286354
MXN|21.552503323|USD|2020-06-08|2020-06-09 01:00:04.286361
SGD|1.3912272929|USD|2020-06-08|2020-06-09 01:00:04.286369
AUD|1.4316349136|USD|2020-06-08|2020-06-09 01:00:04.286377
ILS|3.4480283562|USD|2020-06-08|2020-06-09 01:00:04.286384
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 01:00:04.286392
PLN|3.9284891449|USD|2020-06-08|2020-06-09 01:00:04.286400
CAD|1.3403633141|USD|2020-06-08|2020-06-09 02:00:03.919346
HKD|7.7501107665|USD|2020-06-08|2020-06-09 02:00:03.919353
ISK|132.4767390341|USD|2020-06-08|2020-06-09 02:00:03.919358
PHP|49.8901196278|USD|2020-06-08|2020-06-09 02:00:03.919362
DKK|6.606557377|USD|2020-06-08|2020-06-09 02:00:03.919366
HUF|304.9712007089|USD|2020-06-08|2020-06-09 02:00:03.919370
CZK|23.5578201152|USD|2020-06-08|2020-06-09 02:00:03.919374
GBP|0.7901905184|USD|2020-06-08|2020-06-09 02:00:03.919388
RON|4.2852459016|USD|2020-06-08|2020-06-09 02:00:03.919393
SEK|9.2138236597|USD|2020-06-08|2020-06-09 02:00:03.919397
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 02:00:03.919401
INR|75.5347806823|USD|2020-06-08|2020-06-09 02:00:03.919405
BRL|4.935932654|USD|2020-06-08|2020-06-09 02:00:03.919409
RUB|68.2820558263|USD|2020-06-08|2020-06-09 02:00:03.919413
HRK|6.7035888347|USD|2020-06-08|2020-06-09 02:00:03.919417
JPY|109.3575542756|USD|2020-06-08|2020-06-09 02:00:03.919421
THB|31.4346477625|USD|2020-06-08|2020-06-09 02:00:03.919424
CHF|0.9624280018|USD|2020-06-08|2020-06-09 02:00:03.919428
EUR|0.8861320337|USD|2020-06-08|2020-06-09 02:00:03.919432
MYR|4.267523261|USD|2020-06-08|2020-06-09 02:00:03.919436
BGN|1.7330970315|USD|2020-06-08|2020-06-09 02:00:03.919440
TRY|6.7854674346|USD|2020-06-08|2020-06-09 02:00:03.919443
CNY|7.074523704|USD|2020-06-08|2020-06-09 02:00:03.919447
NOK|9.2692069118|USD|2020-06-08|2020-06-09 02:00:03.919451
NZD|1.5322108994|USD|2020-06-08|2020-06-09 02:00:03.919454
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 02:00:03.919458
USD|1.0|USD|2020-06-08|2020-06-09 02:00:03.919462
MXN|21.552503323|USD|2020-06-08|2020-06-09 02:00:03.919466
SGD|1.3912272929|USD|2020-06-08|2020-06-09 02:00:03.919470
AUD|1.4316349136|USD|2020-06-08|2020-06-09 02:00:03.919473
ILS|3.4480283562|USD|2020-06-08|2020-06-09 02:00:03.919477
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 02:00:03.919481
PLN|3.9284891449|USD|2020-06-08|2020-06-09 02:00:03.919485
CAD|1.3403633141|USD|2020-06-08|2020-06-09 03:00:04.151360
HKD|7.7501107665|USD|2020-06-08|2020-06-09 03:00:04.151367
ISK|132.4767390341|USD|2020-06-08|2020-06-09 03:00:04.151371
PHP|49.8901196278|USD|2020-06-08|2020-06-09 03:00:04.151375
DKK|6.606557377|USD|2020-06-08|2020-06-09 03:00:04.151379
HUF|304.9712007089|USD|2020-06-08|2020-06-09 03:00:04.151383
CZK|23.5578201152|USD|2020-06-08|2020-06-09 03:00:04.151387
GBP|0.7901905184|USD|2020-06-08|2020-06-09 03:00:04.151401
RON|4.2852459016|USD|2020-06-08|2020-06-09 03:00:04.151405
SEK|9.2138236597|USD|2020-06-08|2020-06-09 03:00:04.151409
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 03:00:04.151414
INR|75.5347806823|USD|2020-06-08|2020-06-09 03:00:04.151417
BRL|4.935932654|USD|2020-06-08|2020-06-09 03:00:04.151421
RUB|68.2820558263|USD|2020-06-08|2020-06-09 03:00:04.151425
HRK|6.7035888347|USD|2020-06-08|2020-06-09 03:00:04.151429
JPY|109.3575542756|USD|2020-06-08|2020-06-09 03:00:04.151433
THB|31.4346477625|USD|2020-06-08|2020-06-09 03:00:04.151436
CHF|0.9624280018|USD|2020-06-08|2020-06-09 03:00:04.151440
EUR|0.8861320337|USD|2020-06-08|2020-06-09 03:00:04.151444
MYR|4.267523261|USD|2020-06-08|2020-06-09 03:00:04.151448
BGN|1.7330970315|USD|2020-06-08|2020-06-09 03:00:04.151452
TRY|6.7854674346|USD|2020-06-08|2020-06-09 03:00:04.151455
CNY|7.074523704|USD|2020-06-08|2020-06-09 03:00:04.151459
NOK|9.2692069118|USD|2020-06-08|2020-06-09 03:00:04.151463
NZD|1.5322108994|USD|2020-06-08|2020-06-09 03:00:04.151466
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 03:00:04.151470
USD|1.0|USD|2020-06-08|2020-06-09 03:00:04.151474
MXN|21.552503323|USD|2020-06-08|2020-06-09 03:00:04.151478
SGD|1.3912272929|USD|2020-06-08|2020-06-09 03:00:04.151481
AUD|1.4316349136|USD|2020-06-08|2020-06-09 03:00:04.151485
ILS|3.4480283562|USD|2020-06-08|2020-06-09 03:00:04.151489
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 03:00:04.151493
PLN|3.9284891449|USD|2020-06-08|2020-06-09 03:00:04.151496
CAD|1.3403633141|USD|2020-06-08|2020-06-09 04:00:04.175145
HKD|7.7501107665|USD|2020-06-08|2020-06-09 04:00:04.175154
ISK|132.4767390341|USD|2020-06-08|2020-06-09 04:00:04.175160
PHP|49.8901196278|USD|2020-06-08|2020-06-09 04:00:04.175166
DKK|6.606557377|USD|2020-06-08|2020-06-09 04:00:04.175172
HUF|304.9712007089|USD|2020-06-08|2020-06-09 04:00:04.175178
CZK|23.5578201152|USD|2020-06-08|2020-06-09 04:00:04.175183
GBP|0.7901905184|USD|2020-06-08|2020-06-09 04:00:04.175202
RON|4.2852459016|USD|2020-06-08|2020-06-09 04:00:04.175208
SEK|9.2138236597|USD|2020-06-08|2020-06-09 04:00:04.175214
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 04:00:04.175220
INR|75.5347806823|USD|2020-06-08|2020-06-09 04:00:04.175226
BRL|4.935932654|USD|2020-06-08|2020-06-09 04:00:04.175231
RUB|68.2820558263|USD|2020-06-08|2020-06-09 04:00:04.175237
HRK|6.7035888347|USD|2020-06-08|2020-06-09 04:00:04.175242
JPY|109.3575542756|USD|2020-06-08|2020-06-09 04:00:04.175248
THB|31.4346477625|USD|2020-06-08|2020-06-09 04:00:04.175253
CHF|0.9624280018|USD|2020-06-08|2020-06-09 04:00:04.175258
EUR|0.8861320337|USD|2020-06-08|2020-06-09 04:00:04.175264
MYR|4.267523261|USD|2020-06-08|2020-06-09 04:00:04.175269
BGN|1.7330970315|USD|2020-06-08|2020-06-09 04:00:04.175275
TRY|6.7854674346|USD|2020-06-08|2020-06-09 04:00:04.175280
CNY|7.074523704|USD|2020-06-08|2020-06-09 04:00:04.175285
NOK|9.2692069118|USD|2020-06-08|2020-06-09 04:00:04.175290
NZD|1.5322108994|USD|2020-06-08|2020-06-09 04:00:04.175296
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 04:00:04.175301
USD|1.0|USD|2020-06-08|2020-06-09 04:00:04.175307
MXN|21.552503323|USD|2020-06-08|2020-06-09 04:00:04.175312
SGD|1.3912272929|USD|2020-06-08|2020-06-09 04:00:04.175317
AUD|1.4316349136|USD|2020-06-08|2020-06-09 04:00:04.175323
ILS|3.4480283562|USD|2020-06-08|2020-06-09 04:00:04.175328
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 04:00:04.175333
PLN|3.9284891449|USD|2020-06-08|2020-06-09 04:00:04.175339
CAD|1.3403633141|USD|2020-06-08|2020-06-09 05:00:03.717347
HKD|7.7501107665|USD|2020-06-08|2020-06-09 05:00:03.717366
ISK|132.4767390341|USD|2020-06-08|2020-06-09 05:00:03.717379
PHP|49.8901196278|USD|2020-06-08|2020-06-09 05:00:03.717390
DKK|6.606557377|USD|2020-06-08|2020-06-09 05:00:03.717401
HUF|304.9712007089|USD|2020-06-08|2020-06-09 05:00:03.717413
CZK|23.5578201152|USD|2020-06-08|2020-06-09 05:00:03.717424
GBP|0.7901905184|USD|2020-06-08|2020-06-09 05:00:03.717461
RON|4.2852459016|USD|2020-06-08|2020-06-09 05:00:03.717473
SEK|9.2138236597|USD|2020-06-08|2020-06-09 05:00:03.717484
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 05:00:03.717496
INR|75.5347806823|USD|2020-06-08|2020-06-09 05:00:03.717507
BRL|4.935932654|USD|2020-06-08|2020-06-09 05:00:03.717518
RUB|68.2820558263|USD|2020-06-08|2020-06-09 05:00:03.717529
HRK|6.7035888347|USD|2020-06-08|2020-06-09 05:00:03.717540
JPY|109.3575542756|USD|2020-06-08|2020-06-09 05:00:03.717551
THB|31.4346477625|USD|2020-06-08|2020-06-09 05:00:03.717561
CHF|0.9624280018|USD|2020-06-08|2020-06-09 05:00:03.717573
EUR|0.8861320337|USD|2020-06-08|2020-06-09 05:00:03.717583
MYR|4.267523261|USD|2020-06-08|2020-06-09 05:00:03.717594
BGN|1.7330970315|USD|2020-06-08|2020-06-09 05:00:03.717604
TRY|6.7854674346|USD|2020-06-08|2020-06-09 05:00:03.717615
CNY|7.074523704|USD|2020-06-08|2020-06-09 05:00:03.717626
NOK|9.2692069118|USD|2020-06-08|2020-06-09 05:00:03.717636
NZD|1.5322108994|USD|2020-06-08|2020-06-09 05:00:03.717646
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 05:00:03.717657
USD|1.0|USD|2020-06-08|2020-06-09 05:00:03.717668
MXN|21.552503323|USD|2020-06-08|2020-06-09 05:00:03.717679
SGD|1.3912272929|USD|2020-06-08|2020-06-09 05:00:03.717689
AUD|1.4316349136|USD|2020-06-08|2020-06-09 05:00:03.717700
ILS|3.4480283562|USD|2020-06-08|2020-06-09 05:00:03.717710
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 05:00:03.717722
PLN|3.9284891449|USD|2020-06-08|2020-06-09 05:00:03.717732
CAD|1.3403633141|USD|2020-06-08|2020-06-09 06:00:03.800726
HKD|7.7501107665|USD|2020-06-08|2020-06-09 06:00:03.800739
ISK|132.4767390341|USD|2020-06-08|2020-06-09 06:00:03.800747
PHP|49.8901196278|USD|2020-06-08|2020-06-09 06:00:03.800756
DKK|6.606557377|USD|2020-06-08|2020-06-09 06:00:03.800764
HUF|304.9712007089|USD|2020-06-08|2020-06-09 06:00:03.800772
CZK|23.5578201152|USD|2020-06-08|2020-06-09 06:00:03.800780
GBP|0.7901905184|USD|2020-06-08|2020-06-09 06:00:03.800803
RON|4.2852459016|USD|2020-06-08|2020-06-09 06:00:03.800812
SEK|9.2138236597|USD|2020-06-08|2020-06-09 06:00:03.800820
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 06:00:03.800829
INR|75.5347806823|USD|2020-06-08|2020-06-09 06:00:03.800838
BRL|4.935932654|USD|2020-06-08|2020-06-09 06:00:03.800846
RUB|68.2820558263|USD|2020-06-08|2020-06-09 06:00:03.800854
HRK|6.7035888347|USD|2020-06-08|2020-06-09 06:00:03.800862
JPY|109.3575542756|USD|2020-06-08|2020-06-09 06:00:03.800871
THB|31.4346477625|USD|2020-06-08|2020-06-09 06:00:03.800879
CHF|0.9624280018|USD|2020-06-08|2020-06-09 06:00:03.800887
EUR|0.8861320337|USD|2020-06-08|2020-06-09 06:00:03.800895
MYR|4.267523261|USD|2020-06-08|2020-06-09 06:00:03.800904
BGN|1.7330970315|USD|2020-06-08|2020-06-09 06:00:03.800912
TRY|6.7854674346|USD|2020-06-08|2020-06-09 06:00:03.800920
CNY|7.074523704|USD|2020-06-08|2020-06-09 06:00:03.800928
NOK|9.2692069118|USD|2020-06-08|2020-06-09 06:00:03.800936
NZD|1.5322108994|USD|2020-06-08|2020-06-09 06:00:03.800943
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 06:00:03.800952
USD|1.0|USD|2020-06-08|2020-06-09 06:00:03.800960
MXN|21.552503323|USD|2020-06-08|2020-06-09 06:00:03.800968
SGD|1.3912272929|USD|2020-06-08|2020-06-09 06:00:03.800976
AUD|1.4316349136|USD|2020-06-08|2020-06-09 06:00:03.800984
ILS|3.4480283562|USD|2020-06-08|2020-06-09 06:00:03.800992
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 06:00:03.801000
PLN|3.9284891449|USD|2020-06-08|2020-06-09 06:00:03.801009
CAD|1.3403633141|USD|2020-06-08|2020-06-09 07:00:03.711458
HKD|7.7501107665|USD|2020-06-08|2020-06-09 07:00:03.711471
ISK|132.4767390341|USD|2020-06-08|2020-06-09 07:00:03.711481
PHP|49.8901196278|USD|2020-06-08|2020-06-09 07:00:03.711491
DKK|6.606557377|USD|2020-06-08|2020-06-09 07:00:03.711501
HUF|304.9712007089|USD|2020-06-08|2020-06-09 07:00:03.711511
CZK|23.5578201152|USD|2020-06-08|2020-06-09 07:00:03.711520
GBP|0.7901905184|USD|2020-06-08|2020-06-09 07:00:03.711546
RON|4.2852459016|USD|2020-06-08|2020-06-09 07:00:03.711557
SEK|9.2138236597|USD|2020-06-08|2020-06-09 07:00:03.711566
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 07:00:03.711576
INR|75.5347806823|USD|2020-06-08|2020-06-09 07:00:03.711586
BRL|4.935932654|USD|2020-06-08|2020-06-09 07:00:03.711595
RUB|68.2820558263|USD|2020-06-08|2020-06-09 07:00:03.711605
HRK|6.7035888347|USD|2020-06-08|2020-06-09 07:00:03.711614
JPY|109.3575542756|USD|2020-06-08|2020-06-09 07:00:03.711623
THB|31.4346477625|USD|2020-06-08|2020-06-09 07:00:03.711632
CHF|0.9624280018|USD|2020-06-08|2020-06-09 07:00:03.711641
EUR|0.8861320337|USD|2020-06-08|2020-06-09 07:00:03.711649
MYR|4.267523261|USD|2020-06-08|2020-06-09 07:00:03.711657
BGN|1.7330970315|USD|2020-06-08|2020-06-09 07:00:03.711666
TRY|6.7854674346|USD|2020-06-08|2020-06-09 07:00:03.711678
CNY|7.074523704|USD|2020-06-08|2020-06-09 07:00:03.711687
NOK|9.2692069118|USD|2020-06-08|2020-06-09 07:00:03.711696
NZD|1.5322108994|USD|2020-06-08|2020-06-09 07:00:03.711705
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 07:00:03.711714
USD|1.0|USD|2020-06-08|2020-06-09 07:00:03.711723
MXN|21.552503323|USD|2020-06-08|2020-06-09 07:00:03.711732
SGD|1.3912272929|USD|2020-06-08|2020-06-09 07:00:03.711742
AUD|1.4316349136|USD|2020-06-08|2020-06-09 07:00:03.711751
ILS|3.4480283562|USD|2020-06-08|2020-06-09 07:00:03.711761
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 07:00:03.711770
PLN|3.9284891449|USD|2020-06-08|2020-06-09 07:00:03.711780
CAD|1.3403633141|USD|2020-06-08|2020-06-09 08:00:03.757972
HKD|7.7501107665|USD|2020-06-08|2020-06-09 08:00:03.757983
ISK|132.4767390341|USD|2020-06-08|2020-06-09 08:00:03.757990
PHP|49.8901196278|USD|2020-06-08|2020-06-09 08:00:03.757997
DKK|6.606557377|USD|2020-06-08|2020-06-09 08:00:03.758004
HUF|304.9712007089|USD|2020-06-08|2020-06-09 08:00:03.758011
CZK|23.5578201152|USD|2020-06-08|2020-06-09 08:00:03.758018
GBP|0.7901905184|USD|2020-06-08|2020-06-09 08:00:03.758040
RON|4.2852459016|USD|2020-06-08|2020-06-09 08:00:03.758047
SEK|9.2138236597|USD|2020-06-08|2020-06-09 08:00:03.758054
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 08:00:03.758061
INR|75.5347806823|USD|2020-06-08|2020-06-09 08:00:03.758068
BRL|4.935932654|USD|2020-06-08|2020-06-09 08:00:03.758074
RUB|68.2820558263|USD|2020-06-08|2020-06-09 08:00:03.758081
HRK|6.7035888347|USD|2020-06-08|2020-06-09 08:00:03.758087
JPY|109.3575542756|USD|2020-06-08|2020-06-09 08:00:03.758094
THB|31.4346477625|USD|2020-06-08|2020-06-09 08:00:03.758100
CHF|0.9624280018|USD|2020-06-08|2020-06-09 08:00:03.758107
EUR|0.8861320337|USD|2020-06-08|2020-06-09 08:00:03.758114
MYR|4.267523261|USD|2020-06-08|2020-06-09 08:00:03.758120
BGN|1.7330970315|USD|2020-06-08|2020-06-09 08:00:03.758126
TRY|6.7854674346|USD|2020-06-08|2020-06-09 08:00:03.758133
CNY|7.074523704|USD|2020-06-08|2020-06-09 08:00:03.758139
NOK|9.2692069118|USD|2020-06-08|2020-06-09 08:00:03.758146
NZD|1.5322108994|USD|2020-06-08|2020-06-09 08:00:03.758152
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 08:00:03.758159
USD|1.0|USD|2020-06-08|2020-06-09 08:00:03.758165
MXN|21.552503323|USD|2020-06-08|2020-06-09 08:00:03.758172
SGD|1.3912272929|USD|2020-06-08|2020-06-09 08:00:03.758178
AUD|1.4316349136|USD|2020-06-08|2020-06-09 08:00:03.758185
ILS|3.4480283562|USD|2020-06-08|2020-06-09 08:00:03.758207
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 08:00:03.758230
PLN|3.9284891449|USD|2020-06-08|2020-06-09 08:00:03.758250
CAD|1.3403633141|USD|2020-06-08|2020-06-09 09:00:03.324287
HKD|7.7501107665|USD|2020-06-08|2020-06-09 09:00:03.324309
ISK|132.4767390341|USD|2020-06-08|2020-06-09 09:00:03.324327
PHP|49.8901196278|USD|2020-06-08|2020-06-09 09:00:03.324343
DKK|6.606557377|USD|2020-06-08|2020-06-09 09:00:03.324359
HUF|304.9712007089|USD|2020-06-08|2020-06-09 09:00:03.324375
CZK|23.5578201152|USD|2020-06-08|2020-06-09 09:00:03.324391
GBP|0.7901905184|USD|2020-06-08|2020-06-09 09:00:03.324431
RON|4.2852459016|USD|2020-06-08|2020-06-09 09:00:03.324448
SEK|9.2138236597|USD|2020-06-08|2020-06-09 09:00:03.324464
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 09:00:03.324482
INR|75.5347806823|USD|2020-06-08|2020-06-09 09:00:03.324497
BRL|4.935932654|USD|2020-06-08|2020-06-09 09:00:03.324513
RUB|68.2820558263|USD|2020-06-08|2020-06-09 09:00:03.324529
HRK|6.7035888347|USD|2020-06-08|2020-06-09 09:00:03.324545
JPY|109.3575542756|USD|2020-06-08|2020-06-09 09:00:03.324561
THB|31.4346477625|USD|2020-06-08|2020-06-09 09:00:03.324577
CHF|0.9624280018|USD|2020-06-08|2020-06-09 09:00:03.324593
EUR|0.8861320337|USD|2020-06-08|2020-06-09 09:00:03.324609
MYR|4.267523261|USD|2020-06-08|2020-06-09 09:00:03.324625
BGN|1.7330970315|USD|2020-06-08|2020-06-09 09:00:03.324641
TRY|6.7854674346|USD|2020-06-08|2020-06-09 09:00:03.324656
CNY|7.074523704|USD|2020-06-08|2020-06-09 09:00:03.324672
NOK|9.2692069118|USD|2020-06-08|2020-06-09 09:00:03.324688
NZD|1.5322108994|USD|2020-06-08|2020-06-09 09:00:03.324704
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 09:00:03.324720
USD|1.0|USD|2020-06-08|2020-06-09 09:00:03.324735
MXN|21.552503323|USD|2020-06-08|2020-06-09 09:00:03.324750
SGD|1.3912272929|USD|2020-06-08|2020-06-09 09:00:03.324766
AUD|1.4316349136|USD|2020-06-08|2020-06-09 09:00:03.324782
ILS|3.4480283562|USD|2020-06-08|2020-06-09 09:00:03.324798
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 09:00:03.324814
PLN|3.9284891449|USD|2020-06-08|2020-06-09 09:00:03.324829
CAD|1.3403633141|USD|2020-06-08|2020-06-09 10:00:03.676788
HKD|7.7501107665|USD|2020-06-08|2020-06-09 10:00:03.676797
ISK|132.4767390341|USD|2020-06-08|2020-06-09 10:00:03.676802
PHP|49.8901196278|USD|2020-06-08|2020-06-09 10:00:03.676807
DKK|6.606557377|USD|2020-06-08|2020-06-09 10:00:03.676813
HUF|304.9712007089|USD|2020-06-08|2020-06-09 10:00:03.676818
CZK|23.5578201152|USD|2020-06-08|2020-06-09 10:00:03.676823
GBP|0.7901905184|USD|2020-06-08|2020-06-09 10:00:03.676839
RON|4.2852459016|USD|2020-06-08|2020-06-09 10:00:03.676845
SEK|9.2138236597|USD|2020-06-08|2020-06-09 10:00:03.676850
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 10:00:03.676856
INR|75.5347806823|USD|2020-06-08|2020-06-09 10:00:03.676861
BRL|4.935932654|USD|2020-06-08|2020-06-09 10:00:03.676866
RUB|68.2820558263|USD|2020-06-08|2020-06-09 10:00:03.676871
HRK|6.7035888347|USD|2020-06-08|2020-06-09 10:00:03.676876
JPY|109.3575542756|USD|2020-06-08|2020-06-09 10:00:03.676881
THB|31.4346477625|USD|2020-06-08|2020-06-09 10:00:03.676885
CHF|0.9624280018|USD|2020-06-08|2020-06-09 10:00:03.676891
EUR|0.8861320337|USD|2020-06-08|2020-06-09 10:00:03.676896
MYR|4.267523261|USD|2020-06-08|2020-06-09 10:00:03.676900
BGN|1.7330970315|USD|2020-06-08|2020-06-09 10:00:03.676905
TRY|6.7854674346|USD|2020-06-08|2020-06-09 10:00:03.676910
CNY|7.074523704|USD|2020-06-08|2020-06-09 10:00:03.676915
NOK|9.2692069118|USD|2020-06-08|2020-06-09 10:00:03.676920
NZD|1.5322108994|USD|2020-06-08|2020-06-09 10:00:03.676924
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 10:00:03.676929
USD|1.0|USD|2020-06-08|2020-06-09 10:00:03.676934
MXN|21.552503323|USD|2020-06-08|2020-06-09 10:00:03.676939
SGD|1.3912272929|USD|2020-06-08|2020-06-09 10:00:03.676944
AUD|1.4316349136|USD|2020-06-08|2020-06-09 10:00:03.676948
ILS|3.4480283562|USD|2020-06-08|2020-06-09 10:00:03.676953
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 10:00:03.676958
PLN|3.9284891449|USD|2020-06-08|2020-06-09 10:00:03.676963
CAD|1.3403633141|USD|2020-06-08|2020-06-09 11:00:03.499614
HKD|7.7501107665|USD|2020-06-08|2020-06-09 11:00:03.499620
ISK|132.4767390341|USD|2020-06-08|2020-06-09 11:00:03.499625
PHP|49.8901196278|USD|2020-06-08|2020-06-09 11:00:03.499629
DKK|6.606557377|USD|2020-06-08|2020-06-09 11:00:03.499633
HUF|304.9712007089|USD|2020-06-08|2020-06-09 11:00:03.499637
CZK|23.5578201152|USD|2020-06-08|2020-06-09 11:00:03.499641
GBP|0.7901905184|USD|2020-06-08|2020-06-09 11:00:03.499657
RON|4.2852459016|USD|2020-06-08|2020-06-09 11:00:03.499661
SEK|9.2138236597|USD|2020-06-08|2020-06-09 11:00:03.499665
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 11:00:03.499670
INR|75.5347806823|USD|2020-06-08|2020-06-09 11:00:03.499674
BRL|4.935932654|USD|2020-06-08|2020-06-09 11:00:03.499678
RUB|68.2820558263|USD|2020-06-08|2020-06-09 11:00:03.499682
HRK|6.7035888347|USD|2020-06-08|2020-06-09 11:00:03.499686
JPY|109.3575542756|USD|2020-06-08|2020-06-09 11:00:03.499689
THB|31.4346477625|USD|2020-06-08|2020-06-09 11:00:03.499693
CHF|0.9624280018|USD|2020-06-08|2020-06-09 11:00:03.499697
EUR|0.8861320337|USD|2020-06-08|2020-06-09 11:00:03.499701
MYR|4.267523261|USD|2020-06-08|2020-06-09 11:00:03.499705
BGN|1.7330970315|USD|2020-06-08|2020-06-09 11:00:03.499709
TRY|6.7854674346|USD|2020-06-08|2020-06-09 11:00:03.499713
CNY|7.074523704|USD|2020-06-08|2020-06-09 11:00:03.499717
NOK|9.2692069118|USD|2020-06-08|2020-06-09 11:00:03.499721
NZD|1.5322108994|USD|2020-06-08|2020-06-09 11:00:03.499724
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 11:00:03.499728
USD|1.0|USD|2020-06-08|2020-06-09 11:00:03.499733
MXN|21.552503323|USD|2020-06-08|2020-06-09 11:00:03.499738
SGD|1.3912272929|USD|2020-06-08|2020-06-09 11:00:03.499742
AUD|1.4316349136|USD|2020-06-08|2020-06-09 11:00:03.499746
ILS|3.4480283562|USD|2020-06-08|2020-06-09 11:00:03.499750
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 11:00:03.499754
PLN|3.9284891449|USD|2020-06-08|2020-06-09 11:00:03.499758
CAD|1.3403633141|USD|2020-06-08|2020-06-09 12:00:01.929464
HKD|7.7501107665|USD|2020-06-08|2020-06-09 12:00:01.929470
ISK|132.4767390341|USD|2020-06-08|2020-06-09 12:00:01.929475
PHP|49.8901196278|USD|2020-06-08|2020-06-09 12:00:01.929479
DKK|6.606557377|USD|2020-06-08|2020-06-09 12:00:01.929483
HUF|304.9712007089|USD|2020-06-08|2020-06-09 12:00:01.929487
CZK|23.5578201152|USD|2020-06-08|2020-06-09 12:00:01.929491
GBP|0.7901905184|USD|2020-06-08|2020-06-09 12:00:01.929503
RON|4.2852459016|USD|2020-06-08|2020-06-09 12:00:01.929507
SEK|9.2138236597|USD|2020-06-08|2020-06-09 12:00:01.929511
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 12:00:01.929515
INR|75.5347806823|USD|2020-06-08|2020-06-09 12:00:01.929519
BRL|4.935932654|USD|2020-06-08|2020-06-09 12:00:01.929523
RUB|68.2820558263|USD|2020-06-08|2020-06-09 12:00:01.929527
HRK|6.7035888347|USD|2020-06-08|2020-06-09 12:00:01.929530
JPY|109.3575542756|USD|2020-06-08|2020-06-09 12:00:01.929534
THB|31.4346477625|USD|2020-06-08|2020-06-09 12:00:01.929538
CHF|0.9624280018|USD|2020-06-08|2020-06-09 12:00:01.929542
EUR|0.8861320337|USD|2020-06-08|2020-06-09 12:00:01.929546
MYR|4.267523261|USD|2020-06-08|2020-06-09 12:00:01.929549
BGN|1.7330970315|USD|2020-06-08|2020-06-09 12:00:01.929553
TRY|6.7854674346|USD|2020-06-08|2020-06-09 12:00:01.929557
CNY|7.074523704|USD|2020-06-08|2020-06-09 12:00:01.929561
NOK|9.2692069118|USD|2020-06-08|2020-06-09 12:00:01.929564
NZD|1.5322108994|USD|2020-06-08|2020-06-09 12:00:01.929568
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 12:00:01.929572
USD|1.0|USD|2020-06-08|2020-06-09 12:00:01.929576
MXN|21.552503323|USD|2020-06-08|2020-06-09 12:00:01.929579
